id,name,symbol,  high  ,  low  ,percentageChange,  change  ,  price  ,  quantity  ,issueDate, sharevolume , tradevolume ,   turnover   ,lastTradedTime,    marketCap    , marketCapPercentage , issuedQTY ,date_scraped
189,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,54,52,-1.32,-0.7,52.5,157,1992-05-08,15098,23,798152.00,2025-04-10 14:13,4968227460.00,0.09,94632904,2025-04-10
1041,SOFTLOGIC FINANCE PLC,CRL.N0000,5.5,5,-1.92,-0.1,5.1,5,2009-01-22,33423,42,170898.10,2025-04-10 14:18,4909123274.00,0.09,962573191,2025-04-10
258,PRINTCARE PLC,CARE.N0000,58.9,57,1.6,0.9,57,500,1995-05-02,4860,7,277880.00,2025-04-10 13:40,4900100190.00,0.09,85966670,2025-04-10
3938,RENUKA HOTELS PLC,RCH.N0000,126,120,-1.83,-2.25,120.5,219,2017-11-21,6870,8,863405.00,2025-04-10 13:19,4855852365.00,0.09,40297530,2025-04-10
5353,Co-operative Insurance Company PLC,COOP.N0000,3,2.8,0, -   ,2.9,10,2021-12-30,3791656,138,11028138.30,2025-04-10 14:27,4791315040.00,0.09,1652177600,2025-04-10
363,THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,2199.5,2150,-0.8,-17.5,2172.5,54,1974-01-01,799,17,1745807.50,2025-04-10 13:03,4749171900.00,0.09,2186040,2025-04-10
284,JOHN KEELLS PLC,JKL.N0000,77,74.1,0.92,0.7,77,100,1974-01-01,9329,9,718141.20,2025-04-10 14:05,4681600000.00,0.08,60800000,2025-04-10
34,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,54.7,52,1.3,0.7,54.7,871,1995-12-08,958,5,52232.20,2025-04-10 12:44,4581125000.00,0.08,83750000,2025-04-10
227,KEELLS FOOD PRODUCTS PLC,KFP.N0000,176,164,0, -   ,177,1,1983-01-01,2,2,340.00,2025-04-10 11:55,4513500000.00,0.08,25500000,2025-04-10
5231,Ex-pack Corrugated Cartons PLC,PACK.N0000,13.9,13.2,2.27,0.3,13.5,18280,2021-11-10,1706018,151,23002899.60,2025-04-10 14:29,4499999996.00,0.08,333333333,2025-04-10
1784,PANASIAN POWER PLC,PAP.N0000,7.1,6.9,4.48,0.3,7,10000,2011-01-07,784863,87,5495943.80,2025-04-10 14:29,4375000000.00,0.08,625000000,2025-04-10
527,LANKEM CEYLON PLC,LCEY.N0000,84.5,84.3,4.84,3.9,84.4,6,1970-01-01,445,10,37556.90,2025-04-10 10:48,4344131891.00,0.08,51470757,2025-04-10
378,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,CLND.N0000,22.6,21,-0.47,-0.1,21.1,100,1986-03-19,29117,30,618572.70,2025-04-10 14:28,4217489269.00,0.08,199881008,2025-04-10
388,MASKELIYA PLANTATIONS PLC,MASK.N0000,79,76,-0.51,-0.4,77.5,500,1997-11-05,14803,14,1162709.70,2025-04-10 14:29,4181395398.00,0.08,53953489,2025-04-10
383,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,23.8,23,-2.52,-0.6,23.2,9,1967-01-01,45176,39,1049622.70,2025-04-10 14:28,4176717854.00,0.08,180030942,2025-04-10
164,RICHARD PIERIS EXPORTS PLC,REXP.N0000,385,370,-1.65,-6.25,371.75,10,1993-10-11,3362,19,1272361.50,2025-04-10 14:08,4150122204.00,0.07,11163745,2025-04-10
3495,ORIENT FINANCE PLC,BFN.N0000,19.8,19,-3.55,-0.7,19,1590,2011-06-30,2531,5,48813.50,2025-04-10 11:08,4010921945.00,0.07,211101155,2025-04-10
264,CEYLON HOSPITALS PLC,CHL.N0000,126,126,1.61,2,126,6,2003-11-14,119,3,14994.00,2025-04-10 10:21,4002103098.00,0.07,31762723,2025-04-10
4038,L V L ENERGY FUND PLC,LVEF.N0000,5.9,5.7,3.64,0.2,5.7,5000,2018-01-09,809390,75,4646768.80,2025-04-10 14:21,3982782329.00,0.07,698733742,2025-04-10
185,SMB FINANCE PLC,SEMB.N0000,0.7,0.5,0, -   ,0.6,110,1993-12-20,743411,34,444985.20,2025-04-10 14:08,3882225029.00,0.07,6470375048,2025-04-10
4561,LAUGFS POWER PLC,LPL.N0000,11.5,10.8,2.68,0.3,11.5,801,2019-10-30,12506,10,138346.00,2025-04-10 13:47,3852500989.00,0.07,335000086,2025-04-10
335,C. W. MACKIE PLC,CWM.N0000,109.5,105,3.13,3.25,107,100,1995-01-09,4408,22,469015.00,2025-04-10 14:03,3850775492.00,0.07,35988556,2025-04-10
1844,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,34.9,33,2.16,0.7,33.1,1576,2011-06-23,45802,20,1533147.20,2025-04-10 13:55,3751132571.00,0.07,113327268,2025-04-10
134,HUNTER & COMPANY PLC,HUNT.N0000,,,0, -   ,726,,1947-01-01,,,,,3735270000.00,0.07,5145000,2025-04-10
168,CONVENIENCE FOODS LANKA PLC,SOY.N0000,1350,1295,8.11,101,1346.25,10,1992-05-13,1439,65,1899964.50,2025-04-10 14:19,3702187500.00,0.07,2750000,2025-04-10
123,DANKOTUWA PORCELAIN PLC,DPL.N0000,22.9,22.5,0, -   ,22.5,1382,1995-02-21,24832,10,559125.00,2025-04-10 14:28,3657440700.00,0.07,162552920,2025-04-10
224,CENTRAL INDUSTRIES PLC,CIND.N0000,149.5,142.25,6.34,8.75,146.75,8,1990-08-14,22390,35,3276742.25,2025-04-10 12:57,3550644573.00,0.06,24195193,2025-04-10
550,LANKA ASHOK LEYLAND PLC,ASHO.N0000,989.75,950,0.11,1,951,1,1983-01-01,3472,28,3301414.00,2025-04-10 14:16,3443421693.00,0.06,3620843,2025-04-10
2025,ASIA ASSET FINANCE PLC,AAF.N0000,28,27.4,1.85,0.5,27.5,100,2012-01-12,12826,35,356195.10,2025-04-10 14:23,3415377158.00,0.06,124195533,2025-04-10
372,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,138,127.5,2.82,3.75,136.5,1,1996-01-08,3521,12,480736.75,2025-04-10 14:16,3412500000.00,0.06,25000000,2025-04-10
2026,AGSTAR PLC,AGST.N0000,7.4,7.2,4.29,0.3,7.3,10,2012-02-16,67607,54,494544.00,2025-04-10 14:30,3367413095.00,0.06,461289465,2025-04-10
214,HAYLEYS LEISURE PLC,CONN.N0000,32.2,29,14.02,3.8,30.9,1500,1996-03-11,385168,200,11636823.60,2025-04-10 14:28,3336889702.00,0.06,107989958,2025-04-10
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,69,64.3,6.42,4.1,68,400,1998-06-03,43507,38,2938011.70,2025-04-10 14:26,3214545368.00,0.06,47272726,2025-04-10
478,RENUKA CITY HOTELS PLC.,RENU.N0000,469.25,450,3.44,15,450.5,20,1992-10-19,478,14,216062.50,2025-04-10 12:45,3153500000.00,0.06,7000000,2025-04-10
1845,ABANS FINANCE PLC,AFSL.N0000,,,0, -   ,42.7,,2011-06-27,,,,,3146698402.00,0.06,73693171,2025-04-10
5311,hSenid Business Solutions PLC,HBS.N0000,11.1,10.9,2.8,0.3,11,100,2021-12-21,26406,26,290083.20,2025-04-10 13:44,3137802349.00,0.06,285254759,2025-04-10
400,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,6.2,5.6,7.27,0.4,5.9,1,1991-01-04,80556,26,473032.00,2025-04-10 14:28,3094783858.00,0.06,524539637,2025-04-10
468,TAL LANKA HOTELS PLC,TAJ.N0000,23.1,22,2.31,0.5,22.1,6,1982-01-01,5176,12,118937.00,2025-04-10 13:49,3085988617.00,0.06,139637494,2025-04-10
147,KOTAGALA PLANTATIONS PLC,KOTA.N0000,9.2,8.8,5.88,0.5,9,598,1995-12-12,889187,138,7927068.70,2025-04-10 14:28,3046612500.00,0.05,338512500,2025-04-10
701,RENUKA HOLDINGS PLC,RHL.N0000,17.9,17.9,2.87,0.5,17.9,1192,2008-03-10,3201,4,57297.90,2025-04-10 12:36,2962240051.00,0.05,165488271,2025-04-10
523,PMF FINANCE PLC,PMB.N0000,7.3,7,4.29,0.3,7.3,1900,1994-07-11,6659,5,47213.00,2025-04-10 14:13,2958702775.00,0.05,405301750,2025-04-10
317,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,64.5,60,6.63,4,64.3,30,1997-08-29,17273,19,1105160.90,2025-04-10 14:23,2957800000.00,0.05,46000000,2025-04-10
414,THE FORTRESS RESORTS PLC,RHTL.N0000,27.3,25.9,6.4,1.6,26.6,2,1999-03-30,1855,13,48935.90,2025-04-10 11:31,2949585794.00,0.05,110886684,2025-04-10
455,DOLPHIN HOTELS PLC,STAF.N0000,46,44.1,5.81,2.5,45.5,1265,1982-01-01,40986,50,1851707.90,2025-04-10 14:27,2877554407.00,0.05,63242954,2025-04-10
188,BAIRAHA FARMS PLC,BFL.N0000,165,162.5,0.15,0.25,162.5,1,1994-12-05,6994,19,1151712.50,2025-04-10 13:45,2860000000.00,0.05,17600000,2025-04-10
479,SATHOSA MOTORS PLC,SMOT.N0000,477.75,423.25,0, -   ,474,11,1993-11-08,56,15,26019.00,2025-04-10 13:25,2859936828.00,0.05,6033622,2025-04-10
505,SEYLAN DEVELOPMENTS PLC,CSD.N0000,21,20.1,0.99,0.2,20.4,10,1995-02-08,7910,21,161454.00,2025-04-10 14:18,2849641279.00,0.05,139688298,2025-04-10
1485,RENUKA AGRI FOODS PLC,RAL.N0000,3.7,3.5,2.94,0.1,3.5,1,2010-01-04,262446,63,939353.10,2025-04-10 14:29,2795902568.00,0.05,798829305,2025-04-10
5291,SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,19,18.5,6.29,1.1,18.6,1,2021-12-14,1010,5,18780.90,2025-04-10 11:51,2782486567.00,0.05,149596052,2025-04-10
1561,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,9.9,9.5,3.19,0.3,9.7,2000,2010-04-29,1360812,145,13214302.00,2025-04-10 14:29,2737411004.00,0.05,282207320,2025-04-10
355,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,44.5,41.5,6.31,2.5,42.1,2901,2003-11-12,105860,104,4483974.20,2025-04-10 14:16,2724312892.00,0.05,64710520,2025-04-10
2188,BERUWALA RESORTS PLC,BERU.N0000,3.9,3.6,2.7,0.1,3.8,50,2012-07-04,1913652,56,7239905.70,2025-04-10 14:29,2662068321.00,0.05,700544295,2025-04-10
198,LEE HEDGES PLC,SHAW.N0000,110,110,0, -   ,102.25,40,1954-01-01,40,1,4400.00,2025-04-10 10:41,2617879143.00,0.05,25602730,2025-04-10
461,CEYLON LAND & EQUITY PLC,KZOO.N0000,8.9,8.5,1.19,0.1,8.5,2481,1958-01-01,947862,178,8124381.40,2025-04-10 14:27,2610166120.00,0.05,307078367,2025-04-10
406,ACL PLASTICS PLC,APLA.N0000,620,618,3.12,18.75,619.25,20,1995-04-05,3262,49,2021219.25,2025-04-10 14:30,2608590625.00,0.05,4212500,2025-04-10
492,ON'ALLY HOLDINGS PLC,ONAL.N0000,28.8,28,5.66,1.5,28,5,1988-10-20,406,4,11368.80,2025-04-10 11:08,2604086436.00,0.05,93003087,2025-04-10
101,CITRUS LEISURE PLC,REEF.N0000,4,3.8,0, -   ,3.9,300,1984-01-01,210570,65,822134.50,2025-04-10 14:27,2517780240.00,0.05,645584677,2025-04-10
250,LANKA REALTY INVESTMENTS PLC,ASCO.N0000,12.1,11.7,2.59,0.3,11.9,1000,1969-01-01,21882,27,262150.20,2025-04-10 14:26,2515308093.00,0.05,211370428,2025-04-10
561,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,131,124,4.47,5.5,128.5,100,1998-05-04,2169,21,276288.25,2025-04-10 14:04,2492752225.00,0.04,19398850,2025-04-10
308,C M HOLDINGS PLC,COLO.N0000,161,158.5,5.26,8,160,1643,1970-01-01,13230,17,2116859.50,2025-04-10 13:27,2432000000.00,0.04,15200000,2025-04-10
364,AMANA TAKAFUL PLC,ATL.N0000,12.5,11.7,0, -   ,11.9,23598,2006-11-27,33598,12,399896.60,2025-04-10 14:21,2423204652.00,0.04,203630643,2025-04-10
18,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,35.5,34,6.12,2,34.7,50,1987-04-20,144697,49,5009044.30,2025-04-10 14:27,2377439791.00,0.04,68514115,2025-04-10
107,MARAWILA  RESORTS  PLC,MARA.N0000,6.8,6.5,1.52,0.1,6.7,1,1997-06-18,546065,72,3595468.00,2025-04-10 14:28,2357886706.00,0.04,351923389,2025-04-10
1446,RESUS ENERGY PLC,HPWR.N0000,26.9,26,3.07,0.8,26.9,250,2009-10-08,16801,27,442384.40,2025-04-10 14:04,2318371846.00,0.04,86184827,2025-04-10
529,CHEMANEX PLC,CHMX.N0000,153,142.25,4.29,6,146,100,1974-01-01,2548,22,375940.00,2025-04-10 13:44,2293267552.00,0.04,15707312,2025-04-10
8,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,23.2,22.6,1.77,0.4,23,21,1998-12-02,10500,15,238749.40,2025-04-10 14:29,2286353893.00,0.04,99406691,2025-04-10
128,BROWNS BEACH HOTELS PLC,BBH.N0000,18,17.3,0, -   ,17.5,2500,1993-02-22,10469,15,182757.20,2025-04-10 14:21,2268000000.00,0.04,129600000,2025-04-10
313,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,,,0, -   ,15000,,1970-01-01,,,,,2239995000.00,0.04,149333,2025-04-10
5732,UB FINANCE PLC,UBF.N0000,0.7,0.7,16.67,0.1,0.7,60,2023-08-14,1997,7,1397.90,2025-04-10 13:31,2224939757.00,0.04,3178485367,2025-04-10
443,LANKA VENTURES PLC,LVEN.N0000,39.9,37,1.89,0.7,37.7,50,1995-06-08,1557,6,59161.40,2025-04-10 13:42,2198849936.00,0.04,58324932,2025-04-10
5251,LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,2.8,2.6,8,0.2,2.7,50000,2021-11-16,1222979,41,3273416.60,2025-04-10 14:05,2133455706.00,0.04,790168780,2025-04-10
170,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,12.7,12,0.83,0.1,12.1,415,1998-07-06,8530,22,104883.20,2025-04-10 14:29,2050963274.00,0.04,169501097,2025-04-10
520,C T LAND DEVELOPMENT PLC,CTLD.N0000,25.8,25,2.87,0.7,25.1,90,1988-03-22,13096,49,331801.70,2025-04-10 14:21,2039375000.00,0.04,81250000,2025-04-10
507,RENUKA FOODS PLC,COCO.N0000,11.3,10.9,0.89,0.1,11.3,203,1994-06-06,4997,5,54666.10,2025-04-10 11:39,2034060082.00,0.04,180005317,2025-04-10
132,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,45,43,3.33,1.4,43.5,2,1998-03-25,1044,9,45374.50,2025-04-10 14:19,2014736822.00,0.04,46315789,2025-04-10
546,LANKEM DEVELOPMENTS PLC,LDEV.N0000,17.8,16.6,-0.6,-0.1,16.6,2468,1975-01-01,3117949,289,51931248.90,2025-04-10 14:29,1992000000.00,0.04,120000000,2025-04-10
382,LAXAPANA PLC,LITE.N0000,30.5,29.3,0.69,0.2,29.3,437,1982-01-01,3366,11,99662.20,2025-04-10 13:50,1940390713.00,0.03,66224939,2025-04-10
204,ABANS ELECTRICALS PLC,ABAN.N0000,384.5,365,4.72,17,377,204,1984-01-01,2071,33,778949.50,2025-04-10 14:25,1926681120.00,0.03,5110560,2025-04-10
403,EAST WEST PROPERTIES PLC,EAST.N0000,14,13.2,0, -   ,13.6,75,1983-01-01,76,2,1063.20,2025-04-10 11:16,1880064000.00,0.03,138240000,2025-04-10
1971,WASKADUWA BEACH RESORT PLC,CITW.N0000,2,1.9,5.26,0.1,2,1000,2012-01-03,481861,45,919426.10,2025-04-10 14:21,1873367976.00,0.03,936683988,2025-04-10
1858,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,179.75,176,4.85,8.25,178.25,1053,2010-10-06,11715,17,2088303.50,2025-04-10 14:26,1843758821.00,0.03,10343668,2025-04-10
55,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,36,34.6,12.19,3.9,35.9,2,1998-06-15,102,3,3657.40,2025-04-10 10:28,1795000000.00,0.03,50000000,2025-04-10
3244,ARPICO INSURANCE PLC,AINS.N0000,26,26,0, -   ,26.4,1,2015-01-16,1,1,26.00,2025-04-10 13:36,1748482745.00,0.03,66230407,2025-04-10
2229,HIKKADUWA BEACH RESORT PLC,CITH.N0000,3.3,3.2,-3.03,-0.1,3.2,5000,2012-12-17,210216,44,676184.30,2025-04-10 14:29,1736523299.00,0.03,542663531,2025-04-10
432,SERENDIB HOTELS PLC,SHOT.X0000,12.3,11.8,1.71,0.2,11.9,900,1973-01-01,38874,12,458904.60,2025-04-10 11:52,1714126266.00,0.03,144044224,2025-04-10
5532,LUMINEX PLC,LUMX.N0000,6.2,5.8,1.75,0.1,5.8,79,2022-06-23,7342,15,44511.30,2025-04-10 13:30,1573250000.00,0.03,271250000,2025-04-10
490,COMMERCIAL DEVELOPMENT COMPANY PLC,COMD.N0000,138,137.75,0, -   ,130.5,46,1983-01-01,50,3,6899.00,2025-04-10 14:03,1566000000.00,0.03,12000000,2025-04-10
44,COLOMBO CITY HOLDINGS PLC,PHAR.N0000,62.4,58.3,4.43,2.6,61.3,500,1949-01-01,4123,9,249491.60,2025-04-10 13:32,1560522682.00,0.03,25457140,2025-04-10
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,6.1,5.9,3.45,0.2,6,50,2012-09-12,245424,28,1473207.50,2025-04-10 14:24,1560000000.00,0.03,260000000,2025-04-10
460,E - CHANNELLING PLC,ECL.N0000,12.6,12.2,0, -   ,12.2,3000,2002-05-21,15060,7,184151.00,2025-04-10 10:27,1490003263.00,0.03,122131415,2025-04-10
183,HOTEL SIGIRIYA PLC,HSIG.N0000,85,79.6,4.6,3.7,84.2,500,1981-01-01,77563,73,6495796.60,2025-04-10 14:18,1479983400.00,0.03,17577000,2025-04-10
4681,HNB FINANCE PLC,HNBF.X0000,4.1,4,0, -   ,4,100,2020-01-08,122152,30,495668.00,2025-04-10 14:27,1441300000.00,0.03,360325000,2025-04-10
504,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,34,31.2,2.73,0.9,33.9,1000,1970-01-01,18568,22,624493.70,2025-04-10 14:11,1430934933.00,0.03,42210470,2025-04-10
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,,,0, -   ,28.4,,2016-08-18,,,,,1420000000.00,0.03,50000000,2025-04-10
218,NATION LANKA FINANCE PLC,CSF.N0000,0.2,0.1,0, -   ,0.2,1500,1994-06-13,9734045,42,1945740.90,2025-04-10 14:28,1399354807.00,0.03,6996774035,2025-04-10
22,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,79.9,75,1.97,1.5,77.6,3,1981-01-01,5759,13,446511.00,2025-04-10 12:05,1399282812.00,0.03,18031995,2025-04-10
533,GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,47.9,44,15.2,6.2,47,63,2001-11-21,99405,99,4533495.20,2025-04-10 14:26,1358062133.00,0.02,28894939,2025-04-10
482,TANGERINE BEACH HOTELS PLC,TANG.N0000,67.4,67.2,0.75,0.5,67.3,80,1983-01-01,984,13,66216.10,2025-04-10 13:49,1346000000.00,0.02,20000000,2025-04-10
306,THE AUTODROME PLC,AUTO.N0000,,,0, -   ,110,,1975-01-01,,,,,1320000000.00,0.02,12000000,2025-04-10
113,EQUITY TWO PLC,ETWO.N0000,43,43,0, -   ,42,25,1994-11-21,25,1,1075.00,2025-04-10 9:36,1302000000.00,0.02,31000000,2025-04-10
1665,LOTUS HYDRO POWER PLC,HPFL.N0000,12.1,11.5,4.42,0.5,11.8,190,2010-11-25,15273,21,178990.20,2025-04-10 14:22,1287239722.00,0.02,109088112,2025-04-10
5371,KAPRUKA HOLDINGS PLC,KPHL.N0000,8.1,7.7,2.67,0.2,7.7,99,2022-01-07,110,3,851.00,2025-04-10 13:39,1263803772.00,0.02,164130360,2025-04-10
4439,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,37.9,36,7.78,2.6,36,2,2019-06-03,4030,5,145126.40,2025-04-10 11:46,1259860140.00,0.02,34996115,2025-04-10
3307,SINGHE HOSPITALS PLC,SINH.N0000,2.9,2.7,0, -   ,2.8,500,2015-04-21,24378,20,68212.00,2025-04-10 13:50,1207642506.00,0.02,431300895,2025-04-10
1522,CEYLON TEA BROKERS PLC,CTBL.N0000,6.7,6.2,11.86,0.7,6.6,6700,2010-03-16,64308,47,417043.20,2025-04-10 14:24,1203840000.00,0.02,182400000,2025-04-10
278,UNION CHEMICALS LANKA PLC,UCAR.N0000,801,775,19.58,131,800,1,1988-08-01,309,17,246241.00,2025-04-10 13:12,1200000000.00,0.02,1500000,2025-04-10
484,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,39.5,38.5,-2.26,-0.9,39,3,1996-08-01,16554,57,646136.70,2025-04-10 13:47,1170000000.00,0.02,30000000,2025-04-10
269,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,0.4,0.3,-25,-0.1,0.3,1,1978-01-01,367516,17,110292.80,2025-04-10 14:13,1124823375.00,0.02,3749411250,2025-04-10
524,HAYLEYS FIBRE PLC,HEXP.N0000,49.5,46.1,1.09,0.5,46.5,241,1992-03-17,12062,30,579741.10,2025-04-10 13:22,1116000000.00,0.02,24000000,2025-04-10
103,HORANA PLANTATIONS PLC,HOPL.N0000,45,41.6,0.48,0.2,42.2,3,1996-02-12,1213,11,51161.00,2025-04-10 14:26,1055000000.00,0.02,25000000,2025-04-10
1744,LAUGFS GAS PLC,LGL.X0000,19.5,18,0, -   ,19.4,10,2010-12-08,12224,11,237156.10,2025-04-10 13:39,1008800000.00,0.02,52000000,2025-04-10
187,MAHAWELI REACH HOTELS PLC,MRH.N0000,21,20,5,1,21,1,1982-01-01,5076,5,105591.90,2025-04-10 12:41,988395387.00,0.02,47066447,2025-04-10
453,CEYLON HOSPITALS PLC,CHL.X0000,,,0, -   ,95.1,,2003-11-14,,,,,963721051.50,0.02,10133765,2025-04-10
385,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,,,0, -   ,109,,1986-06-15,,,,,957787469.00,0.02,8787041,2025-04-10
3080,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,18.1,16.6,1.76,0.3,17.3,6,2014-03-27,2076,5,35978.00,2025-04-10 11:32,929494400.00,0.02,53728000,2025-04-10
357,SMB FINANCE PLC,SEMB.X0000,0.3,0.2,50,0.1,0.3,100,1993-12-20,349836,18,104840.70,2025-04-10 14:21,924481113.60,0.02,3081603712,2025-04-10
277,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,123,122.5,-0.2,-0.25,122.75,156,1987-06-01,356,2,43688.00,2025-04-10 10:41,871107650.00,0.02,7096600,2025-04-10
405,EASTERN MERCHANTS PLC,EMER.N0000,7.5,7,7.35,0.5,7.3,100,1982-01-01,48759,22,355575.50,2025-04-10 14:29,857355800.00,0.02,117446000,2025-04-10
1786,HVA FOODS PLC,HVA.N0000,3.8,3.5,0, -   ,3.5,20,2011-02-15,1458,7,5244.40,2025-04-10 14:03,855841658.00,0.02,244526188,2025-04-10
259,LANKA CERAMIC PLC,CERA.N0000,143,142,2.9,4,142,5,1993-04-07,154,4,21869.00,2025-04-10 12:42,852000000.00,0.02,6000000,2025-04-10
6032,MAHARAJA FOODS PLC,MFPE.N0000,6.6,6.5,3.13,0.2,6.6,350,2024-07-26,2010,5,13165.00,2025-04-10 14:26,825000000.00,0.01,125000000,2025-04-10
437,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,91.5,91.4,1.78,1.6,91.4,99,1980-01-01,305,5,27877.50,2025-04-10 11:36,822600000.00,0.01,9000000,2025-04-10
5005,VIDULLANKA PLC,VLL.X0000,9.8,9.3,3.23,0.3,9.6,4,2005-06-10,263421,21,2453860.40,2025-04-10 14:22,788290320.00,0.01,82113575,2025-04-10
4,TESS AGRO PLC,TESS.N0000,1.1,1,-9.09,-0.1,1,10,2002-12-31,20013,4,20014.30,2025-04-10 11:32,677063049.00,0.01,677063049,2025-04-10
137,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,,,0, -   ,230,,1975-01-01,,,,,675566350.00,0.01,2937245,2025-04-10
1595,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,32.4,32.4,0, -   ,32.4,5,2000-07-26,5,1,162.00,2025-04-10 11:37,656121384.00,0.01,20250660,2025-04-10
117,SAMSON INTERNATIONAL PLC,SIL.N0000,150.75,150,-5.06,-8,150.25,1000,1993-03-22,3500,6,526250.00,2025-04-10 13:28,635973842.80,0.01,4232771,2025-04-10
243,SERENDIB LAND PLC,SLND.N0000,,,0, -   ,1476.5,,1983-01-01,,,,,588984709.00,0.01,398906,2025-04-10
2150,RAMBODA FALLS PLC,RFL.N0000,28,28,-2.78,-0.8,28,300,2012-06-18,300,1,8400.00,2025-04-10 9:44,560000000.00,0.01,20000000,2025-04-10
209,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,206,190,-6.21,-12.75,192.5,10,1983-01-01,117,7,22532.00,2025-04-10 14:25,547660575.00,0.01,2844990,2025-04-10
160,ASIA CAPITAL PLC,ACAP.N0000,,,0, -   ,4.1,,1994-09-22,,,,,538452979.50,0.01,131329995,2025-04-10
3055,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,3.7,3.3,0, -   ,3.6,14,2014-02-19,143810,30,514591.70,2025-04-10 14:25,484852752.00,0.01,134681320,2025-04-10
1800,AMW CAPITAL LEASING AND FINANCE PLC,AMCL.N0000,,,0, -   ,22.4,,2011-06-08,,,,,448000000.00,0.01,20000000,2025-04-10
4562,LAUGFS POWER PLC,LPL.X0000,8.4,7.3,-1.19,-0.1,8.3,1000,2019-10-30,1760,4,13914.00,2025-04-10 11:31,431600000.00,0.01,52000000,2025-04-10
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,4.5,4.4,-2.22,-0.1,4.4,495,1956-01-01,12213,9,53756.00,2025-04-10 11:49,418000000.00,0.01,95000000,2025-04-10
1481,RENUKA HOLDINGS PLC,RHL.X0000,14.9,14,1.4,0.2,14.5,125,2008-03-10,11330,9,165640.00,2025-04-10 11:13,350924925.50,0.01,24201719,2025-04-10
384,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,1.2,1.2,0, -   ,1.2,10000,1965-01-01,10000,1,12000.00,2025-04-10 11:07,339600000.00,0.01,283000000,2025-04-10
5173,E M L CONSULTANTS PLC,EML.N0000,3.7,3.4,8.82,0.3,3.7,5,2021-09-27,74756,18,262396.00,2025-04-10 12:17,336330000.00,0.01,90900000,2025-04-10
466,GESTETNER OF CEYLON PLC,GEST.N0000,127.75,123.25,0, -   ,123.25,10,1965-01-01,11,2,1400.75,2025-04-10 13:01,327575329.00,0.01,2657812,2025-04-10
5511,ALPHA FIRE SERVICES PLC,AFS.N0000,8.7,8.5,3.66,0.3,8.5,100,,11788,10,101006.10,2025-04-10 13:24,322575000.00,0.01,37950000,2025-04-10
4966,CHRISSWORLD PLC,CWL.N0000,10.5,10.2,8.33,0.8,10.4,50,2021-05-18,17199,8,175638.80,2025-04-10 13:25,312000000.00,0.01,30000000,2025-04-10
5351,MYLAND DEVELOPMENTS PLC,MDL.N0000,8.8,8,7.59,0.6,8.5,1,2021-12-28,10636,17,87341.00,2025-04-10 14:00,308125000.00,0.01,36250000,2025-04-10
5472,EXTERMINATORS PLC,EXT.N0000,5.1,4.8,0, -   ,4.8,2605,2022-03-30,28434,8,136491.90,2025-04-10 13:59,253691803.20, -   ,52852459,2025-04-10
